Time;Leakrate;PS-He2;PS-V1;PS-V2;PS-V3;EV-He1;EV-He2;
[s];[1.0E-09];[Bar];[mBar];[mBar];[mBar];-;-;
56.4;1.020343;15.326;0.009;0.001;0.001;0;0;
56.6;1.022531;15.326;0.009;0.001;0.001;0;0;
56.8;1.026111;15.328;0.009;0.001;0.001;0;0;
57.0;1.029122;15.328;0.009;0.001;0.001;0;0;
57.2;1.029988;15.323;0.009;0.001;0.001;0;0;
57.4;1.03073;15.332;0.009;0.001;0.001;0;0;
57.6;1.031277;15.330;0.009;0.001;0.001;0;0;
57.8;1.031818;15.326;0.009;0.001;0.001;0;0;
58.0;1.032555;15.321;0.009;0.001;0.001;0;0;
58.2;1.03473;15.323;0.009;0.001;0.001;0;0;
58.4;1.037137;15.323;0.009;0.001;0.001;0;0;
58.6;1.038667;15.326;0.009;0.001;0.001;0;0;
58.8;1.039352;15.328;0.009;0.001;0.001;0;0;
59.0;1.039667;15.328;0.009;0.001;0.001;0;0;
59.2;1.039555;15.326;0.009;0.001;0.001;0;0;
59.4;1.03974;15.326;0.009;0.001;0.001;0;0;
59.6;1.041535;15.326;0.009;0.001;0.001;0;0;
59.8;1.044621;15.326;0.009;0.001;0.001;0;0;
60.0;1.046628;15.323;0.009;0.001;0.001;0;0;
60.2;1.047225;15.323;0.009;0.001;0.001;0;0;
60.4;1.047904;15.328;0.009;0.001;0.001;0;0;
60.6;1.048582;15.321;0.009;0.001;0.001;0;0;
60.8;1.049709;15.328;0.009;0.001;0.001;0;0;
61.0;1.052312;15.323;0.009;0.001;0.001;0;0;
61.2;1.056789;15.323;0.009;0.001;0.001;0;0;
61.4;1.058499;15.323;0.009;0.001;0.001;0;0;
61.6;1.059008;15.326;0.009;0.001;0.001;0;0;
61.8;1.058958;15.328;0.009;0.001;0.001;0;0;
62.0;1.058614;15.321;0.009;0.001;0.001;0;0;
62.2;1.05907;15.323;0.009;0.001;0.001;0;0;
62.4;1.062215;15.326;0.009;0.001;0.001;0;0;
62.6;1.066849;15.321;0.009;0.001;0.001;0;0;
62.8;1.069574;15.326;0.009;0.001;0.001;0;0;
63.0;1.070668;15.323;0.009;0.001;0.001;0;0;
63.2;1.070565;15.328;0.009;0.001;0.001;0;0;
63.4;1.070924;15.328;0.009;0.001;0.001;0;0;
63.6;1.071811;15.326;0.009;0.001;0.001;0;0;
63.8;1.073011;15.326;0.009;0.001;0.001;0;0;
64.0;1.075596;15.326;0.009;0.001;0.001;0;0;
64.2;1.077863;15.323;0.009;0.001;0.001;0;0;
64.4;1.078334;15.323;0.009;0.001;0.001;0;0;
64.6;1.077967;15.323;0.009;0.001;0.001;0;0;
64.8;1.077812;15.326;0.009;0.001;0.001;0;0;
65.0;1.079152;15.326;0.009;0.001;0.001;0;0;
65.2;1.081966;15.323;0.009;0.001;0.001;0;0;
65.4;1.086235;15.323;0.009;0.001;0.001;0;0;
65.6;1.087982;15.323;0.009;0.001;0.001;0;0;
65.8;1.089207;15.326;0.009;0.001;0.001;0;0;
66.0;1.089947;15.326;0.009;0.001;0.001;0;0;
66.2;1.090621;15.321;0.009;0.001;0.001;0;0;
66.4;1.091557;15.323;0.009;0.001;0.001;0;0;
66.6;1.093488;15.321;0.008;0.001;0.001;0;0;
66.8;1.096058;15.323;0.008;0.001;0.001;0;0;
67.0;1.098681;15.321;0.008;0.001;0.001;0;0;
67.2;1.099835;15.321;0.008;0.001;0.001;0;0;
67.4;1.100673;15.328;0.008;0.001;0.001;0;0;
67.6;1.101123;15.323;0.008;0.001;0.001;0;0;
67.8;1.101501;15.321;0.008;0.001;0.001;0;0;
68.0;1.101924;15.321;0.008;0.001;0.001;0;0;
68.2;1.10288;15.326;0.008;0.001;0.001;0;0;
68.4;1.104385;15.323;0.008;0.001;0.001;0;0;
68.6;1.105437;15.328;0.008;0.001;0.001;0;0;
68.8;1.106149;15.326;0.008;0.001;0.001;0;0;
69.0;1.106344;15.323;0.008;0.001;0.001;0;0;
69.2;1.10614;15.323;0.008;0.001;0.001;0;0;
69.4;1.105361;15.328;0.008;0.001;0.001;0;0;
69.6;1.105332;15.326;0.008;0.001;0.001;0;0;
69.8;1.106884;15.323;0.008;0.001;0.001;0;0;
70.0;1.108586;15.321;0.008;0.001;0.001;0;0;
70.2;1.10939;15.323;0.008;0.001;0.001;0;0;
70.4;1.10972;15.323;0.008;0.001;0.001;0;0;
70.6;1.109839;15.321;0.008;0.001;0.001;0;0;
70.8;1.110246;15.321;0.008;0.001;0.001;0;0;
71.0;1.110903;15.326;0.008;0.001;0.001;0;0;
71.2;1.112255;15.328;0.008;0.001;0.001;0;0;
71.4;1.113495;15.328;0.008;0.001;0.001;0;0;
71.6;1.113754;15.321;0.008;0.001;0.001;0;0;
71.8;1.113833;15.326;0.008;0.001;0.001;0;0;
72.0;1.114156;15.323;0.008;0.001;0.001;0;0;
72.2;1.113817;15.323;0.008;0.001;0.001;0;0;
72.4;1.113431;15.328;0.008;0.001;0.001;0;0;
72.6;1.113705;15.323;0.008;0.001;0.001;0;0;
72.8;1.1149;15.321;0.008;0.001;0.001;0;0;
73.0;1.115401;15.323;0.008;0.001;0.001;0;0;
73.2;1.115672;15.323;0.008;0.001;0.001;0;0;
73.4;1.116122;15.323;0.008;0.001;0.001;0;0;
73.6;1.117012;15.321;0.008;0.001;0.001;0;0;
73.8;1.119287;15.323;0.008;0.001;0.001;0;0;
74.0;1.121848;15.323;0.008;0.001;0.001;0;0;
74.2;1.123505;15.321;0.008;0.001;0.001;0;0;
74.4;1.123966;15.321;0.008;0.001;0.001;0;0;
74.6;1.123131;15.321;0.008;0.001;0.000;0;0;
74.8;1.121955;15.328;0.008;0.001;0.001;0;0;
75.0;1.121455;15.326;0.008;0.001;0.001;0;0;
75.2;1.121491;15.326;0.008;0.001;0.000;0;0;
75.4;1.122504;15.321;0.008;0.001;0.000;0;0;
75.6;1.12408;15.323;0.008;0.001;0.000;0;0;
75.8;1.124723;15.319;0.008;0.001;0.000;0;0;
76.0;1.125095;15.323;0.008;0.001;0.000;0;0;
76.2;1.124677;15.323;0.008;0.001;0.000;0;0;
76.4;1.124353;15.321;0.008;0.001;0.000;0;0;
76.6;1.124352;15.321;0.008;0.001;0.000;0;0;
76.8;1.125113;15.321;0.008;0.001;0.000;0;0;
